State,Suburb,Reason for seeking support,lat,lon,Service Demand,Service Supply,Demand to Supply Ratio
NSW,CARDIFF,DISABILITIES|HOUSING|SUPPORT & COUNSELLING,-32.941682624910015,151.65836914544516,94,14,6.714285714285714
NSW,CARDIFF HEIGHTS,HEALTH|HOUSING,-32.93265110478207,151.67296270066933,0,5,0
NSW,CARDIFF SOUTH,HOUSING,-32.9550086,151.660261,4,0,0
NSW,CAREY BAY,DISABILITIES|HEALTH|HOUSING|SUPPORT & COUNSELLING,-33.02662648878438,151.60570383615612,64,4,16
NSW,CARINGBAH,HOUSING|SUPPORT & COUNSELLING,-34.03507034537144,151.12683863868807,40,18,2.2222222222222223
NSW,CARINGBAH SOUTH,FAMILY VIOLENCE|HOUSING|LAW,-34.05505668650211,151.11966981088042,3,0,0
NSW,CARLINGFORD,DISABILITIES|HOUSING,-33.775643851504114,151.04531916089934,48,14,3.4285714285714284
NSW,CARLTON,HEALTH|HOUSING|SUPPORT & COUNSELLING,-33.970770281355826,151.1212265168483,29,3,9.666666666666666
NSW,CARNES HILL,FAMILY VIOLENCE|HOUSING|LAW,-33.93771521654111,150.84872114632842,1,0,0
NSW,CAROOL,FAMILY VIOLENCE|HOUSING|LAW|SUPPORT & COUNSELLING,-28.225805349714538,153.4268742547189,0,7,0
NSW,CARRAMAR,DISABILITIES|HOUSING|MENTAL HEALTH,-33.88434814047575,150.9633596211847,23,8,2.875
NSW,CARRINGTON,HOUSING,-32.912700485494135,151.76611313834263,20,0,0
NSW,CARROLL,HOUSING,-31.012564528314826,150.4612264774756,111,0,0
NSW,CARTWRIGHT,HOUSING,-33.92502099688847,150.8894428559031,125,0,0
NSW,CASINO,FAMILY VIOLENCE|HOUSING|LAW|SUPPORT & COUNSELLING,-28.849866112696105,153.03081284484873,12,21,0.5714285714285714
NSW,CASTLE HILL,HOUSING,-33.727936028874396,150.99988963742697,58,25,2.32
NSW,CASTLECRAG,HEALTH|HOUSING,-33.80059311105223,151.21961196475857,0,1,0
NSW,CASTLEREAGH,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-33.68752976171238,150.6790265600586,36,0,0
NSW,CASULA,HOUSING,-33.95250347029762,150.89938178597413,40,1,40
NSW,CATALINA,FOOD|HOUSING,-35.730274290770296,150.18527150987762,0,3,0
NSW,CAVES BEACH,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-33.10665910323339,151.64391254653884,6,0,0
NSW,CECIL HILLS,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-33.88652648881738,150.84184093129568,43,0,0
NSW,CELLS RIVER,HOUSING,-31.58097493111926,152.0628836606855,1,0,0
NSW,CENTENNIAL PARK,HOUSING,-33.8921203,151.2306446,6,0,0
NSW,CENTRAL COLO,DISABILITIES|HOUSING,-33.42368407344079,150.77189413052034,34,0,0
NSW,CESSNOCK,DISABILITIES|HOUSING|MENTAL HEALTH,-32.83456404666193,151.36244870893248,89,20,4.45
NSW,CHARBON,HOUSING,-32.885874023195626,149.96974172782805,2,0,0
NSW,CHARLESTOWN,HOUSING,-32.966740785759924,151.69385134809974,67,20,3.35
NSW,CHARMHAVEN,HOUSING|SUPPORT & COUNSELLING,-33.22609390050814,151.49417508360702,2,0,0
NSW,CHATSWOOD,HOUSING|SUPPORT & COUNSELLING,-33.79626418105286,151.1811170151786,151,31,4.870967741935484
NSW,CHATSWOOD WEST,HOUSING,-33.795595145640576,151.16052579223074,2,0,0
NSW,CHELTENHAM,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-33.75712087963443,151.07841332035352,16,0,0
NSW,CHERRYBROOK,HOUSING,-33.72184754595908,151.0462440669517,11,7,1.5714285714285714
NSW,CHESTER HILL,HOUSING|SUPPORT & COUNSELLING,-33.87872432985014,150.99959259475398,102,7,14.571428571428571
NSW,CHIPPENDALE,FAMILY VIOLENCE|HOUSING|LAW,-33.88638316526326,151.19964834844475,43,8,5.375
NSW,CHIPPING NORTON,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH|SUPPORT & COUNSELLING,-33.91807149363352,150.95919385068726,3,2,1.5
NSW,CHITTAWAY POINT,ALCOHOL & OTHER DRUGS|HEALTH|HOUSING,-33.32161307922563,151.44505446168307,0,2,0
NSW,CHULLORA,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-33.89194513492029,151.04770281624099,43,0,0
NSW,CLAREMONT MEADOWS,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-33.775920788121304,150.75195036237926,5,0,0
NSW,CLARENCE TOWN,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-32.58763460295151,151.78343898914335,0,1,0
NSW,CLAREVILLE,HOUSING,-33.63630123135794,151.31047278544364,17,0,0
NSW,CLAYMORE,HOUSING,-34.04640296144729,150.81092646824348,5,5,1
NSW,CLEMTON PARK,DISABILITIES|HOUSING,-33.926060029592584,151.1039124815457,18,2,9
NSW,CLIFTLEIGH,HOUSING,-32.78764918384492,151.51863745828865,1,0,0
NSW,CLOVELLY,DISABILITIES|FAMILY VIOLENCE|HEALTH|HOUSING|LAW|MENTAL HEALTH,-33.911817612107235,151.26309793840255,38,0,0
NSW,CLYDE,HOUSING,-33.833076749133205,151.02207642355378,5,0,0
NSW,COALCLIFF,HOUSING,-34.24537815165557,150.97277762919495,11,0,0
NSW,COASTERS RETREAT,FAMILY VIOLENCE|HOUSING|LAW,-33.60500575612257,151.29854111713243,2,0,0
NSW,COBAR,HOUSING,-31.48251075593902,145.7924380824397,4,10,0.4
NSW,COBBITTY,HOUSING,-33.99114129743688,150.68095349802843,1,0,0
NSW,COFFS HARBOUR,DISABILITIES|HEALTH|HOUSING|SUPPORT & COUNSELLING,-30.298610703110274,153.10939940209008,171,87,1.9655172413793103
NSW,COLDSTREAM,HOUSING,-29.601244231299045,153.109841547215,1,0,0
NSW,COLEAMBALLY,DISABILITIES|HOUSING|MENTAL HEALTH,-34.79251238316572,145.85833271898795,0,9,0
NSW,COLEBEE,HOUSING,-33.72429595044259,150.85669385377867,1,0,0
NSW,COLEDALE,HEALTH|HOUSING,-34.287909371436406,150.94144795702522,0,1,0
NSW,COLLARENEBRI,DISABILITIES|HEALTH|HOUSING,-29.383263152966926,148.55486816670833,10,2,5
NSW,COLLAROY,HOUSING,-33.73809647669255,151.3009223524876,41,3,13.666666666666666
NSW,COLLAROY PLATEAU,DISABILITIES|HOUSING|MENTAL HEALTH,-33.730320607158106,151.29070747057824,2,2,1
NSW,COLLINGULLIE,HOUSING,-35.09175554616897,147.10426073466175,1,0,0
NSW,COLLINGWOOD,FAMILY VIOLENCE|HOUSING|LAW,-32.6018706254929,149.44952566599432,10,0,0
NSW,COLYTON,HOUSING,-33.7858696,150.8008259,23,0,0
NSW,COMBARA,HOUSING,-31.149181345928408,148.31106180193382,6,0,0
NSW,COMO,HOUSING,-34.00394851420128,151.06751138838874,2,0,0
NSW,CONCORD,DISABILITIES|HEALTH|HOUSING|SUPPORT & COUNSELLING,-33.85695117272308,151.1042102680713,28,6,4.666666666666667
NSW,CONCORD WEST,HOUSING|SUPPORT & COUNSELLING,-33.84355358664085,151.09102354066238,0,6,0
NSW,CONDELL PARK,HOUSING,-33.92451539621005,151.01099362639775,10,0,0
NSW,CONDOBOLIN,HOUSING,-32.90025140963869,147.00806233623356,6,10,0.6
NSW,CONISTON,DISABILITIES|HEALTH|HOUSING|SUPPORT & COUNSELLING,-34.438017635128446,150.88190089747596,1,9,0.1111111111111111
NSW,CONNELLS POINT,HOUSING|SUPPORT & COUNSELLING,-33.98775888792593,151.09371131783965,10,0,0
NSW,CONSTITUTION HILL,HOUSING|SUPPORT & COUNSELLING,-33.79382307857825,150.9751544418859,3,0,0
NSW,COOGEE,DISABILITIES|HOUSING|MENTAL HEALTH,-33.919771347195855,151.25463576804032,26,3,8.666666666666666
NSW,COOKS HILL,HOUSING,-32.93310598740052,151.7679232966437,257,3,85.66666666666667
NSW,COOKS MYALLS,HOUSING,-33.019520697620784,147.9781115059429,40,0,0
NSW,COOLAH,DISABILITIES|HEALTH|HOUSING,-31.792714926081768,149.75983628648515,0,1,0
NSW,COOLAMON,HOUSING,-34.81503653715171,147.19262877930467,0,4,0
NSW,COOLANGATTA,HOUSING,-34.85335960012409,150.71500477030213,2,0,0
NSW,COOLGARDIE,HOUSING,-28.915920928364223,153.46223505596976,2,0,0
NSW,COOMA,DISABILITIES|HOUSING|SUPPORT & COUNSELLING,-36.25077308410052,149.12021489502538,35,15,2.3333333333333335
NSW,COOMBA PARK,HOUSING|SUPPORT & COUNSELLING,-32.237476798320316,152.4547521045194,2,0,0
NSW,COOMEALLA,FAMILY VIOLENCE|HOUSING|LAW,-34.08796356406135,142.09444815191517,3,0,0
NSW,COONABARABRAN,DISABILITIES|HOUSING,-31.26375825824202,149.2357464094302,7,15,0.4666666666666667
NSW,COONAMBLE,HEALTH|HOUSING|SUPPORT & COUNSELLING,-30.910317515403563,148.32424267498928,9,18,0.5
NSW,COOPERABUNG,FAMILY VIOLENCE|HOUSING|LAW,-31.27544636990461,152.7980340800351,3,0,0
NSW,COOPERNOOK,HOUSING,-31.82857553657641,152.61748303052937,3,0,0
NSW,COORABELL,HOUSING,-28.6319210669753,153.4899589607215,0,1,0
NSW,COORANBONG,HOUSING,-33.050101271049115,151.463882809189,26,9,2.888888888888889
NSW,COOTAMUNDRA,DISABILITIES|HEALTH|HOUSING|SUPPORT & COUNSELLING,-34.65202777230866,148.02280986823314,21,21,1
NSW,COPMANHURST,HOUSING,-29.586159809310487,152.77500210016223,1,0,0
NSW,CORAKI,EMPLOYMENT|HOUSING|SUPPORT & COUNSELLING,-28.98697820031163,153.27745368266892,2,5,0.4
NSW,CORDEAUX HEIGHTS,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-34.44106086749281,150.82686431871997,4,0,0
NSW,CORLETTE,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH|SUPPORT & COUNSELLING,-32.72420095760573,152.11409928966273,0,2,0
NSW,COROWA,DISABILITIES|HEALTH|HOUSING|SUPPORT & COUNSELLING,-35.993995037221474,146.3583262464082,10,17,0.5882352941176471
NSW,CORRABARE,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-32.95034058966906,151.21877609552556,107,0,0
NSW,CORRIMAL,DISABILITIES|HOUSING|MENTAL HEALTH,-34.3681338511824,150.89238433523124,13,4,3.25
NSW,COTTONVALE,HOUSING,-28.524273077874195,151.9719491205039,1,0,0
NSW,COURIDJAH,HOUSING,-34.236541664597866,150.55455656626057,0,1,0
NSW,COWAN,HOUSING,-33.565049964160686,151.16868479022665,5,0,0
NSW,COWRA,DISABILITIES|HEALTH|HOUSING,-33.83004200028857,148.64702182829674,15,22,0.6818181818181818
NSW,CRAIGIE,HOUSING,-37.092524606585314,149.0594130388714,1,0,0
NSW,CRANEBROOK,DISABILITIES|HOUSING|SUPPORT & COUNSELLING,-33.70605699804801,150.70940758974922,10,6,1.6666666666666667
NSW,CREMORNE,DISABILITIES|FAMILY VIOLENCE|HEALTH|HOUSING|LAW|SUPPORT & COUNSELLING,-33.82684775298939,151.22604552625552,0,2,0
NSW,CREMORNE POINT,HOUSING,-33.8415088201993,151.22807461803657,18,0,0
NSW,CRESCENT HEAD,HOUSING,-31.214838382893987,152.92489246506997,7,0,0
NSW,CRINGILA,FAMILY VIOLENCE|HOUSING|LAW,-34.470745507237766,150.86751252041287,33,0,0
NSW,CROMER,HOUSING,-33.73033017828779,151.2686837760756,0,3,0
NSW,CRONULLA,HOUSING|SUPPORT & COUNSELLING,-34.058505689922846,151.15173920893517,34,6,5.666666666666667
NSW,CROOKWELL,HOUSING,-34.45329611952159,149.45737030576493,4,4,1
NSW,CROUDACE BAY,DISABILITIES|HOUSING,-33.00480074558747,151.64823362063817,0,1,0
NSW,CROWDY HEAD,HOUSING|SUPPORT & COUNSELLING,-31.842779091389076,152.72635985179897,4,0,0
NSW,CROWS NEST,HOUSING,-33.825764515324074,151.20364759737546,8,4,2
NSW,CROYDON,DISABILITIES|HEALTH|HOUSING|SUPPORT & COUNSELLING,-33.880446388176644,151.11547849317867,88,6,14.666666666666666
NSW,CROYDON PARK,DISABILITIES|HEALTH|HOUSING|SUPPORT & COUNSELLING,-33.897254645485546,151.1028918504727,16,2,8
NSW,CUBBA,HOUSING,-31.438706799817062,145.25937216646918,4,0,0
NSW,CUDGEN,HOUSING|SUPPORT & COUNSELLING,-28.273256169570164,153.55170272307296,10,0,0
NSW,CULBURRA BEACH,HOUSING,-34.92791699412502,150.75156831431212,0,13,0
NSW,CULCAIRN,HOUSING|SUPPORT & COUNSELLING,-35.674529811651865,147.01534286591217,0,3,0
NSW,CULLEN BULLEN,HOUSING,-33.3065947,150.0293793,1,0,0
NSW,CUMBERLAND REACH,FAMILY VIOLENCE|HOUSING|LAW,-33.46471971388049,150.89499880379068,2,0,0
NSW,CUMNOCK,HOUSING|SUPPORT & COUNSELLING,-32.939157056468275,148.69583009926072,2,0,0
NSW,CUNDLETOWN,DISABILITIES|HEALTH|HOUSING|SUPPORT & COUNSELLING,-31.883096960035143,152.52112524601446,2,4,0.5
NSW,CUNDUMBUL,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-32.85643003346595,148.91376175906674,4,0,0
NSW,CURL CURL,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-33.76910948018006,151.28967609692944,0,1,0
NSW,CURRABUBULA,HOUSING|SUPPORT & COUNSELLING,-31.239455814710567,150.67762392434065,9,0,0
NSW,CURRANS HILL,FAMILY VIOLENCE|HOUSING|LAW,-34.04284590450947,150.76505708730295,3,0,0
NSW,DABEE,HOUSING,-32.84599532774077,150.05425949794235,4,0,0
NSW,DACEYVILLE,DISABILITIES|HEALTH|HOUSING|SUPPORT & COUNSELLING,-33.928769192951904,151.22572096631615,0,5,0
NSW,DALMENY,DISABILITIES|HOUSING,-36.16596546830119,150.11485767633962,2,10,0.2
NSW,DANDRY,FAMILY VIOLENCE|HOUSING|LAW,-31.0277624535153,149.40424567310217,2,0,0
NSW,DANGARSLEIGH,HOUSING,-30.62896306981863,151.68469095053047,104,0,0
NSW,DAPTO,DISABILITIES|HOUSING,-34.50539623223236,150.7940802434212,33,15,2.2
NSW,DARETON,ALCOHOL & OTHER DRUGS|DISABILITIES|HEALTH|HOUSING|LAW|MENTAL HEALTH|SUPPORT & COUNSELLING,-34.09755925438668,142.03544407975062,0,7,0
NSW,DARLINGHURST,FAMILY VIOLENCE|HEALTH|HOUSING|LAW|SUPPORT & COUNSELLING,-33.87791455955529,151.2194604231998,336,31,10.838709677419354
NSW,DARLINGTON,EMPLOYMENT|HEALTH|HOUSING|LAW,-33.89066147224092,151.19307144955022,25,1,25
NSW,DARLINGTON POINT,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-34.59562022978604,145.8663083405326,6,0,0
NSW,DAVIDSON,HOUSING,-33.73955279765129,151.19101653347596,10,0,0
NSW,DAVISTOWN,DISABILITIES|HOUSING,-33.485111776985896,151.36134308078832,1,0,0
NSW,DEAN PARK,DISABILITIES|HEALTH|HOUSING|SUPPORT & COUNSELLING,-33.73490634337098,150.85998863350528,1,3,0.3333333333333333
NSW,DEE WHY,HOUSING|SUPPORT & COUNSELLING,-33.75191441504728,151.2897414733243,32,11,2.909090909090909
NSW,DELEGATE,HOUSING,-37.02619804146045,148.9209774052569,0,3,0
NSW,DENHAMS BEACH,DISABILITIES|HEALTH|HOUSING|SUPPORT & COUNSELLING,-35.75105717427634,150.21143855159366,0,2,0
NSW,DENILIQUIN,HOUSING,-35.55444594368534,144.85057674160214,6,25,0.24
NSW,DENMAN,DISABILITIES|HEALTH|HOUSING|SUPPORT & COUNSELLING,-32.372698278451956,150.69890381801352,0,3,0
NSW,DEUA,HOUSING,-35.91607659084706,149.79602763225407,19,0,0
NSW,DHARRUK,HOUSING,-33.7516956,150.8185071,8,0,0
NSW,DIAMOND HEAD,HOUSING|SUPPORT & COUNSELLING,-31.701108410629747,152.7702677424357,5,0,0
NSW,DOG ROCKS,HOUSING,-33.75876904030079,149.6176291676705,86,0,0
NSW,DOLANS BAY,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-34.063610503428116,151.1270880248144,17,0,0
NSW,DONDINGALONG,HOUSING|SUPPORT & COUNSELLING,-31.093612066499045,152.7622091119669,2,0,0
NSW,DOONBAH,DISABILITIES|HOUSING,-29.08638634880337,153.38677779249898,2,0,0
NSW,DOONSIDE,EMPLOYMENT|FAMILY VIOLENCE|HOUSING|LAW|SUPPORT & COUNSELLING,-33.76145383687544,150.87098486864144,43,6,7.166666666666667
NSW,DOORALONG,ALCOHOL & OTHER DRUGS|DISABILITIES|EMPLOYMENT|HEALTH|HOUSING|MENTAL HEALTH|SUPPORT & COUNSELLING,-33.17562198819675,151.36759716769572,1,1,1
NSW,DORRIGO,EMPLOYMENT|HOUSING|LAW,-30.326721254228584,152.6939958749164,0,8,0
NSW,DORRIGO MOUNTAIN,HOUSING,-30.375530371171408,152.73097006316524,1,0,0
NSW,DOUGLAS PARK,HOUSING,-34.18889817543501,150.71986815585296,4,0,0
NSW,DOYALSON NORTH,HOUSING,-33.17323356852188,151.55485356136006,1,0,0
NSW,DRUMMOYNE,HOUSING,-33.85255075089742,151.15282698529822,17,7,2.4285714285714284
NSW,DUBBO,DISABILITIES|HEALTH|HOUSING|SUPPORT & COUNSELLING,-32.27902580838295,148.60151781116934,134,78,1.7179487179487178
NSW,DULWICH HILL,HOUSING,-33.904084515267286,151.13954356377727,53,10,5.3
NSW,DUNDAS,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH|SUPPORT & COUNSELLING,-33.80234725261271,151.0434549614591,39,4,9.75
NSW,DUNDAS VALLEY,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-33.79298867859485,151.05561914667894,6,0,0
NSW,DUNEDOO,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH|SUPPORT & COUNSELLING,-32.032403059210196,149.3011800767554,2,4,0.5
NSW,DUNGOG,HOUSING,-32.40466364876274,151.7524147546096,5,13,0.38461538461538464
NSW,DUNMORE,HOUSING|SUPPORT & COUNSELLING,-34.61983079198577,150.82219798140443,29,0,0
NSW,DUNOLLY,HOUSING,-32.557138,151.166596,3,0,0
NSW,DURAL,DISABILITIES|HEALTH|HOUSING|SUPPORT & COUNSELLING,-33.684066189524614,151.04068778371212,12,5,2.4
NSW,DYRRING,FAMILY VIOLENCE|HOUSING|LAW,-32.5169299,151.2192772,2,0,0
NSW,EAGLE VALE,ALCOHOL & OTHER DRUGS|HEALTH|HOUSING|MENTAL HEALTH|SUPPORT & COUNSELLING,-34.03759755309093,150.81244912203695,44,2,22
NSW,EAGLETON,DISABILITIES|HOUSING,-32.694289442764095,151.77609289892453,0,1,0
NSW,EARLWOOD,DISABILITIES|HOUSING,-33.92467962565184,151.12738881504055,23,3,7.666666666666667
NSW,EAST ALBURY,HOUSING,-36.08908031655337,146.9406728881987,4,2,2
NSW,EAST BALLINA,FAMILY VIOLENCE|HOUSING|LAW,-28.856306854209972,153.58605400250536,5,0,0
NSW,EAST GOSFORD,HEALTH|HOUSING|SUPPORT & COUNSELLING,-33.4348936318799,151.35410532470038,11,3,3.6666666666666665
NSW,EAST HILLS,HOUSING,-33.96483497775886,150.9921005580137,6,0,0
NSW,EAST KEMPSEY,HOUSING|SUPPORT & COUNSELLING,-31.08353778850555,152.85439435896154,1,0,0
NSW,EAST LINDFIELD,HOUSING,-33.76713603981856,151.1882067841789,1,1,1
NSW,EAST LISMORE,FAMILY VIOLENCE|HOUSING|LAW|SUPPORT & COUNSELLING,-28.824775107070156,153.28826428749483,5,6,0.8333333333333334
NSW,EAST MAITLAND,DISABILITIES|HOUSING,-32.7610153475015,151.5868223165976,21,16,1.3125
NSW,EAST TAMWORTH,HOUSING,-31.096717959647304,150.9539283500804,0,1,0
NSW,EASTGARDENS,FAMILY VIOLENCE|HOUSING|LAW,-33.94513434384068,151.22574878151588,53,0,0
NSW,EASTLAKES,HOUSING|SUPPORT & COUNSELLING,-33.93074098341432,151.2124841469407,53,3,17.666666666666668
NSW,EASTWOOD,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH|SUPPORT & COUNSELLING,-33.78883577046139,151.08381833078187,27,8,3.375
NSW,EBOR,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-30.412726617841415,152.31478810577437,0,2,0
NSW,EDEN,DISABILITIES|HOUSING,-37.022853744314745,149.89326781742113,4,9,0.4444444444444444
NSW,EDENSOR PARK,HOUSING,-33.87973352785888,150.877735905218,6,0,0
NSW,EDGECLIFF,HOUSING,-33.879390604292695,151.23648168750793,6,3,2
NSW,EDGEWORTH,DISABILITIES|HOUSING|SUPPORT & COUNSELLING,-32.9220261368344,151.62078343441956,3,8,0.375
NSW,EDMONDSON PARK,DISABILITIES|HOUSING,-33.96247228348442,150.85720447427374,15,0,0
NSW,ELANORA HEIGHTS,FAMILY VIOLENCE|HOUSING|LAW,-33.699484483989906,151.27393136957363,35,0,0
NSW,ELEEBANA,HOUSING,-32.99330707165292,151.64894997600007,2,3,0.6666666666666666
NSW,ELERMORE VALE,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH|SUPPORT & COUNSELLING,-32.91722357727049,151.66005052093203,33,2,16.5
NSW,ELIZABETH BAY,HOUSING,-33.871465951797276,151.22760007042126,119,4,29.75
NSW,ELLALONG,HOUSING,-32.931550847366324,151.3157632228356,5,0,0
NSW,EMERALD BEACH,HOUSING,-30.16380040048158,153.15755688489827,19,0,0
NSW,EMERTON,EMPLOYMENT|HEALTH|HOUSING|LAW|SUPPORT & COUNSELLING,-33.74410993166531,150.806443940183,1,3,0.3333333333333333
NSW,EMMAVILLE,DISABILITIES|HOUSING|SUPPORT & COUNSELLING,-29.385384988232264,151.55585460168763,0,1,0
NSW,EMU HEIGHTS,DISABILITIES|EMPLOYMENT|HEALTH|HOUSING|MENTAL HEALTH|SUPPORT & COUNSELLING,-33.733052837881935,150.64975765315904,0,1,0
NSW,EMU PLAINS,HOUSING,-33.74679053062773,150.66426334721933,244,3,81.33333333333333
NSW,ENFIELD,HOUSING|SUPPORT & COUNSELLING,-33.890241930712854,151.09600354121287,2,1,2
NSW,ENGADINE,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH|SUPPORT & COUNSELLING,-34.05527902459036,151.01365448344907,33,3,11
NSW,ENMORE,ALCOHOL & OTHER DRUGS|HEALTH|HOUSING|LAW|SUPPORT & COUNSELLING,-33.899996813950814,151.17079740558427,81,2,40.5
NSW,ENNGONIA,HOUSING,-29.253601270995023,145.94199417179325,2,0,0
NSW,EPPING,HOUSING|SUPPORT & COUNSELLING,-33.77282637819727,151.07628318760425,39,3,13
NSW,ERINA,DISABILITIES|HOUSING|MENTAL HEALTH,-33.43718509260256,151.3934427858267,4,21,0.19047619047619047
NSW,ERMINGTON,FAMILY VIOLENCE|HOUSING|LAW,-33.811263460594446,151.0600942371802,21,0,0
NSW,EROWAL BAY,HOUSING,-35.100197,150.6544341,1,0,0
NSW,ERSKINE PARK,HOUSING|SUPPORT & COUNSELLING,-33.813004781493994,150.79776094099455,32,0,0
NSW,ERSKINEVILLE,HOUSING|SUPPORT & COUNSELLING,-33.90257642415814,151.18572113327193,34,3,11.333333333333334
NSW,ESCHOL PARK,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-34.03265799552097,150.8019652805417,10,0,0
NSW,ETTALONG BEACH,DISABILITIES|HOUSING|SUPPORT & COUNSELLING,-33.5152933300674,151.33329127443432,6,4,1.5
NSW,EUGOWRA,HOUSING,-33.411141578646564,148.35311305073995,0,1,0
NSW,EUNGELLA,HOUSING,-28.348804320380996,153.30504200756877,0,1,0
NSW,EURIMBLA,HOUSING,-32.838974410022196,148.82757679167716,1,0,0
NSW,EUROBODALLA,FAMILY VIOLENCE|HOUSING|LAW,-36.16812293915482,149.95906869215256,1,0,0
NSW,EUSTON,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-34.35439427045591,142.878662494409,1,0,0
NSW,EVANS HEAD,HOUSING,-29.112237455218207,153.42302726917313,1,5,0.2
NSW,EVELEIGH,HOUSING,-33.89550416057565,151.19246193026487,2,0,0
NSW,EWINGSDALE,HEALTH|HOUSING|SUPPORT & COUNSELLING,-28.63426884709633,153.54901582982566,0,1,0
NSW,EXETER,FAMILY VIOLENCE|HOUSING|LAW,-34.617916145522194,150.2930097412135,6,0,0
NSW,FAIRFIELD,DISABILITIES|HEALTH|HOUSING|SUPPORT & COUNSELLING,-33.87126875243745,150.95239412523605,207,21,9.857142857142858
NSW,FAIRFIELD EAST,HOUSING,-33.87419400407028,150.9726956649035,13,5,2.6
NSW,FAIRFIELD HEIGHTS,DISABILITIES|FAMILY VIOLENCE|HEALTH|HOUSING|LAW|MENTAL HEALTH,-33.86666894633576,150.9402149764284,125,0,0
NSW,FAIRFIELD WEST,HOUSING,-33.86882773960583,150.92490407019065,6,0,0
NSW,FAIRLIGHT,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-33.79403792396674,151.27393165241995,2,0,0
NSW,FAIRY MEADOW,DISABILITIES|HOUSING,-34.39365966905655,150.89354839486083,6,3,2
NSW,FARMBOROUGH HEIGHTS,HOUSING,-34.45600728493925,150.8149083699169,4,0,0
NSW,FAULCONBRIDGE,ALCOHOL & OTHER DRUGS|DISABILITIES|HEALTH|HOUSING|LAW|MENTAL HEALTH|SUPPORT & COUNSELLING,-33.6859758675377,150.55015325437077,5,1,5
NSW,FENNELL BAY,HOUSING,-32.994,151.59799999999998,6,0,0
NSW,FERN BAY,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-32.86426963159254,151.81317437546886,1,0,0
NSW,FERNHILL,HOUSING|SUPPORT & COUNSELLING,-34.38410562068513,150.88936870046888,1,0,0
NSW,FERODALE,HOUSING,-32.71018735221786,151.84116237118204,17,0,0
NSW,FIGTREE,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-34.43078541688937,150.84874805209728,17,4,4.25
NSW,FINDON CREEK,HOUSING,-28.35651796062869,152.87272878551497,1,0,0
NSW,FINGAL BAY,HOUSING,-32.75015482443906,152.16318514737662,43,3,14.333333333333334
NSW,FINGAL HEAD,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-28.200096201395066,153.56047093393656,18,0,0
NSW,FINLEY,DISABILITIES|HOUSING|SUPPORT & COUNSELLING,-35.60523339994133,145.58701418288553,1,14,0.07142857142857142
NSW,FISHERMANS PARADISE,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-35.230373001950454,150.44496726342538,3,0,0
NSW,FITZGERALDS MOUNT,HOUSING,-33.49306092294195,149.37560442410864,4,0,0
NSW,FIVE DOCK,HOUSING|SUPPORT & COUNSELLING,-33.867385458841255,151.12894462431532,26,7,3.7142857142857144
NSW,FLETCHER,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-32.88277142999999,151.63727706999995,11,0,0
NSW,FLINDERS,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-34.58868568177711,150.85136659623586,3,0,0
NSW,FLORAVILLE,HOUSING,-33.014179417105545,151.6646023687173,1,0,0
NSW,FORBES,DISABILITIES|HEALTH|HOUSING|SUPPORT & COUNSELLING,-33.395758880366294,147.98122342368845,20,19,1.0526315789473684
NSW,FOREST HILL,HEALTH|HOUSING|SUPPORT & COUNSELLING,-35.15131304142816,147.46520362077203,3,1,3
NSW,FOREST LODGE,HOUSING,-33.88136456480276,151.18007668130983,58,0,0
NSW,FORESTVILLE,HEALTH|HOUSING|SUPPORT & COUNSELLING,-33.760002466058985,151.21108792978214,23,7,3.2857142857142856
